,Trip ID,Duration (min),Walking Time (min),Transit Time (min),Walking Distance (m),Transfers,Message
18012,1431472,55.68333333333333,23.733333333333334,30.133333333333333,1817.4115338293097,2.0,Successful Run
18013,1186932,78.16666666666667,78.16666666666667,0.0,6165.877428565898,0.0,Successful Run
18014,1164588,,,,,,No trip found.
18015,1393917,60.9,23.116666666666667,35.25,1784.5747894699482,1.0,Successful Run
18016,1449853,763.95,41.75,81.0,3246.9606315707956,2.0,Successful Run
18017,1315442,31.516666666666666,31.516666666666666,0.0,2446.1687218000347,0.0,Successful Run
18018,1309836,99.6,88.56666666666666,11.0,6868.538248109035,0.0,Successful Run
18019,1040422,,,,,,No trip found.
18020,1137235,,,,,,No trip found.
18021,1349552,216.83333333333334,142.75,56.233333333333334,11089.87952629608,2.0,Successful Run
18022,1459981,69.13333333333334,69.13333333333334,0.0,5359.227090216331,0.0,Successful Run
18023,1146473,217.75,172.81666666666666,36.9,13404.163909751398,1.0,Successful Run
18024,1160784,,,,,,No trip found.
18025,1199311,,,,,,No trip found.
18026,1160880,,,,,,No trip found.
18027,1043626,182.06666666666666,179.4,2.6333333333333333,13970.368067656987,0.0,Successful Run
18028,947072,235.01666666666668,233.58333333333334,1.4,18056.73533079696,0.0,Successful Run
18029,1371005,226.53333333333333,140.23333333333332,70.93333333333334,10851.876368408233,2.0,Successful Run
18030,1322787,56.38333333333333,42.75,13.6,3294.8627142764954,0.0,Successful Run
18031,1481357,199.7,64.53333333333333,94.45,5059.0637217984195,3.0,Successful Run
18032,1284351,,,,,,No trip found.
18033,1282179,,,,,,No trip found.
18034,1282208,,,,,,No trip found.
18035,1158835,,,,,,No trip found.
18036,876661,,,,,,No trip found.
18037,1169236,120.55,104.9,15.616666666666667,8114.637954853919,0.0,Successful Run
18038,1286504,68.61666666666666,54.46666666666667,13.0,4266.0245263089955,1.0,Successful Run
18039,1160865,,,,,,No trip found.
18040,1148851,,,,,,No trip found.
18041,1430422,950.95,254.66666666666666,54.21666666666667,19632.25416535977,2.0,Successful Run
18042,839874,,,,,,No trip found.
18043,1450367,36.5,36.5,0.0,2832.821203001671,0.0,Successful Run
18044,832773,103.8,101.16666666666667,2.6,7847.197105247278,0.0,Successful Run
18045,1372815,129.63333333333333,91.95,33.266666666666666,7128.045052609924,1.0,Successful Run
18046,955607,204.7,191.25,13.416666666666666,14771.657436068466,0.0,Successful Run
18047,1101664,,,,,,No trip found.
18048,1290365,208.73333333333332,105.95,81.0,8175.614105247277,1.0,Successful Run
18049,1170927,179.56666666666666,134.71666666666667,31.383333333333333,10445.076819526994,1.0,Successful Run
18050,1215281,103.8,101.16666666666667,2.6,7847.197105247278,0.0,Successful Run
18051,825677,76.65,76.65,0.0,5907.377263139975,0.0,Successful Run
18052,1188073,,,,,,No trip found.
18053,1189546,,,,,,No trip found.
18054,1229435,,,,,,No trip found.
18055,839835,,,,,,No trip found.
18056,1440910,216.16666666666666,118.96666666666667,77.35,9141.11426312223,2.0,Successful Run
18057,1298750,219.36666666666667,140.43333333333334,64.0,10880.577240572587,1.0,Successful Run
18058,1097610,,,,,,No trip found.
18059,1076010,,,,,,No trip found.
18060,1156900,,,,,,No trip found.
18061,1278566,,,,,,No trip found.
18062,1280386,216.91666666666666,128.21666666666667,82.91666666666667,10005.434872169193,3.0,Successful Run
18063,1017934,,,,,,No trip found.
18064,1503427,252.43333333333334,136.1,85.95,10633.705751869982,3.0,Successful Run
18065,1391369,147.8,128.9,18.866666666666667,9982.85300749934,0.0,Successful Run
18066,1464822,126.86666666666666,71.68333333333334,51.233333333333334,5576.860496229357,1.0,Successful Run
18067,1203539,235.01666666666668,233.58333333333334,1.4,18056.73533079696,0.0,Successful Run
18068,832803,103.8,101.16666666666667,2.6,7847.197105247278,0.0,Successful Run
18069,891329,180.21666666666667,176.23333333333332,3.95,13757.659563887979,0.0,Successful Run
18070,1420602,32.56666666666667,32.56666666666667,0.0,2496.993729310668,0.0,Successful Run
18071,1479315,,,,,,No trip found.
18072,1319958,39.05,39.05,0.0,3031.930248110645,0.0,Successful Run
18073,1127116,,,,,,No trip found.
18074,1277504,,,,,,No trip found.
18075,1512573,135.46666666666667,86.11666666666666,38.81666666666667,6713.623954876508,2.0,Successful Run
18076,1377492,,,,,,No trip found.
18077,1503132,94.9,94.9,0.0,7393.4829623871365,0.0,Successful Run
18078,1308513,,,,,,No trip found.
18079,1188263,,,,,,No trip found.
18080,1324625,186.21666666666667,174.53333333333333,11.65,13648.799263136745,0.0,Successful Run
18081,840387,174.25,85.8,63.416666666666664,6647.0739623952095,1.0,Successful Run
18082,1351050,83.2,83.2,0.0,6442.031969909067,0.0,Successful Run
18083,1562457,141.18333333333334,58.78333333333333,75.98333333333333,4565.608827056996,1.0,Successful Run
18084,1191638,,,,,,No trip found.
18085,1520201,,,,,,No trip found.
18086,1284383,,,,,,No trip found.
18087,1276756,,,,,,No trip found.
18088,1276796,,,,,,No trip found.
18089,1067791,,,,,,No trip found.
18090,1160032,97.61666666666666,50.6,44.083333333333336,3927.7734436000687,1.0,Successful Run
18091,1224640,,,,,,No trip found.
18092,1180037,68.21666666666667,43.71666666666667,15.9,3402.415774427708,1.0,Successful Run
18093,1164579,,,,,,No trip found.
18094,1101287,190.91666666666666,165.88333333333333,25.0,12926.680684190382,0.0,Successful Run
18095,1137220,,,,,,No trip found.
18096,879702,,,,,,No trip found.
18097,1219969,,,,,,No trip found.
18098,1165132,,,,,,No trip found.
18099,1517584,49.7,30.0,19.666666666666668,2322.384759390309,0.0,Successful Run
18100,1177584,,,,,,No trip found.
18101,1314813,136.88333333333333,131.85,5.0,10271.204616522104,0.0,Successful Run
18102,986514,91.0,91.0,0.0,7024.781150349798,0.0,Successful Run
18103,1164506,,,,,,No trip found.
18104,830975,,,,,,No trip found.
18105,1174716,159.88333333333333,151.73333333333332,8.116666666666667,11816.646240583872,0.0,Successful Run
18106,1127124,,,,,,No trip found.
18107,1232569,,,,,,No trip found.
18108,874826,213.15,127.88333333333334,71.6,9917.57323306517,2.0,Successful Run
18109,1262438,173.66666666666666,152.63333333333333,21.0,11871.645120286283,0.0,Successful Run
18110,1347461,30.083333333333332,16.166666666666668,10.8,1246.7263608975975,1.0,Successful Run
18111,1370603,115.63333333333334,115.63333333333334,0.0,8970.673714265202,0.0,Successful Run
18112,881023,169.46666666666667,124.61666666666666,31.383333333333333,9688.983368404995,1.0,Successful Run
18113,1124740,,,,,,No trip found.
18114,1278444,37.083333333333336,37.083333333333336,0.0,2877.48245111877,0.0,Successful Run
18115,1232536,,,,,,No trip found.
18116,1510909,,,,,,No trip found.
18117,884415,,,,,,No trip found.
18118,1173010,76.65,76.65,0.0,5907.377263139975,0.0,Successful Run
18119,1424684,,,,,,No trip found.
18120,826979,,,,,,No trip found.
18121,1188055,,,,,,No trip found.
18122,1181177,65.46666666666667,63.43333333333333,2.0,4947.09127066836,0.0,Successful Run
18123,1191651,,,,,,No trip found.
18124,963112,,,,,,No trip found.
18125,1185063,71.55,41.6,29.916666666666668,3209.5620601366927,0.0,Successful Run
18126,837714,,,,,,No trip found.
18127,1399006,,,,,,No trip found.
18128,1361486,82.9,58.65,24.216666666666665,4544.513977434219,0.0,Successful Run
18129,1219953,,,,,,No trip found.
18130,1189551,,,,,,No trip found.
18131,1158206,,,,,,No trip found.
18132,1319251,,,,,,No trip found.
18133,876687,,,,,,No trip found.
18134,1156892,,,,,,No trip found.
18135,1300914,208.33333333333334,125.0,78.55,9747.979766907392,2.0,Successful Run
18136,838269,,,,,,No trip found.
18137,1378277,,,,,,No trip found.
18138,1449806,51.38333333333333,31.783333333333335,19.566666666666666,2448.2472932260707,0.0,Successful Run
18139,1282259,216.96666666666667,87.85,108.43333333333334,6853.144654120441,2.0,Successful Run
18140,1324404,41.516666666666666,21.033333333333335,20.45,1632.7145563870233,0.0,Successful Run
18141,1173001,76.65,76.65,0.0,5907.377263139975,0.0,Successful Run
18142,1127913,40.88333333333333,40.88333333333333,0.0,3145.1207894618815,0.0,Successful Run
18143,1135546,,,,,,No trip found.
18144,1024177,,,,,,No trip found.
18145,1270024,,,,,,No trip found.
18146,1154583,184.78333333333333,175.75,9.0,13660.338766897703,0.0,Successful Run
