,Trip ID,Duration (min),Walking Time (min),Transit Time (min),Walking Distance (m),Transfers,Message
8886,1212006,38.583333333333336,38.583333333333336,0.0,2969.813112774047,0.0,Successful Run
8887,1154392,39.28333333333333,39.28333333333333,0.0,3031.6995037464444,0.0,Successful Run
8888,1423051,,,,,,No trip found.
8889,846778,92.8,48.8,41.05,3780.5241428520703,1.0,Successful Run
8890,1413701,,,,,,No trip found.
8891,929462,31.066666666666666,31.066666666666666,0.0,2404.830669169136,0.0,Successful Run
8892,1229160,,,,,,No trip found.
8893,1434561,,,,,,No trip found.
8894,1440703,39.516666666666666,29.166666666666668,10.316666666666666,2229.998729310668,0.0,Successful Run
8895,964126,,,,,,No trip found.
8896,1384026,,,,,,No trip found.
8897,883467,25.583333333333332,25.583333333333332,0.0,1986.3665789415095,0.0,Successful Run
8898,1030323,,,,,,No trip found.
8899,976234,,,,,,No trip found.
8900,1359633,78.1,13.233333333333333,48.86666666666667,1020.4444661626236,3.0,Successful Run
8901,1270321,,,,,,No trip found.
8902,1157090,,,,,,No trip found.
8903,1440650,59.05,52.016666666666666,7.0,3974.6487518603153,0.0,Successful Run
8904,1587576,,,,,,No trip found.
8905,877699,,,,,,No trip found.
8906,1425348,78.73333333333333,77.7,1.0,5987.132097728574,0.0,Successful Run
8907,1545336,23.566666666666666,9.683333333333334,13.85,735.9504811984102,0.0,Successful Run
8908,997626,,,,,,No trip found.
8909,860305,,,,,,No trip found.
8910,1011422,,,,,,No trip found.
8911,1087387,,,,,,No trip found.
8912,1223631,,,,,,No trip found.
8913,844708,31.45,26.45,4.966666666666667,2031.4812556293448,0.0,Successful Run
8914,1154335,39.28333333333333,39.28333333333333,0.0,3031.6995037464444,0.0,Successful Run
8915,1157132,,,,,,No trip found.
8916,1157125,,,,,,No trip found.
8917,1077981,,,,,,No trip found.
8918,832836,78.56666666666666,44.75,29.933333333333334,3509.8710150293323,1.0,Successful Run
8919,890496,,,,,,No trip found.
8920,1467707,,,,,,No trip found.
8921,1151298,,,,,,No trip found.
8922,1143217,,,,,,No trip found.
8923,996813,,,,,,No trip found.
8924,1413698,,,,,,No trip found.
8925,854169,31.033333333333335,31.033333333333335,0.0,2366.3447819431813,0.0,Successful Run
8926,844725,31.45,26.45,4.966666666666667,2031.4812556293448,0.0,Successful Run
8927,1421081,,,,,,No trip found.
8928,1229127,,,,,,No trip found.
8929,904395,53.95,19.65,34.266666666666666,1516.1063458585843,0.0,Successful Run
8930,1078871,,,,,,No trip found.
8931,963784,,,,,,No trip found.
8932,929464,31.066666666666666,31.066666666666666,0.0,2404.830669169136,0.0,Successful Run
8933,844616,31.45,26.45,4.966666666666667,2031.4812556293448,0.0,Successful Run
8934,919723,39.55,39.55,0.0,3083.631609016309,0.0,Successful Run
8935,837918,,,,,,No trip found.
8936,890632,86.31666666666666,43.45,35.016666666666666,3316.6262029887644,1.0,Successful Run
8937,1052491,,,,,,No trip found.
8938,1503195,78.88333333333334,33.46666666666667,39.6,2568.9407443512946,1.0,Successful Run
8939,1157180,55.766666666666666,38.61666666666667,17.116666666666667,2984.1658120212064,0.0,Successful Run
8940,1416083,96.31666666666666,14.2,77.0,1098.012323304098,1.0,Successful Run
8941,1143211,,,,,,No trip found.
8942,1425250,66.15,27.233333333333334,27.633333333333333,2094.0919398439473,1.0,Successful Run
8943,972472,,,,,,No trip found.
8944,929455,31.066666666666666,31.066666666666666,0.0,2404.830669169136,0.0,Successful Run
8945,1232702,70.8,62.416666666666664,8.35,4865.474578939894,0.0,Successful Run
8946,1154166,39.28333333333333,39.28333333333333,0.0,3031.6995037464444,0.0,Successful Run
8947,1157178,55.766666666666666,38.61666666666667,17.116666666666667,2984.1658120212064,0.0,Successful Run
8948,1366914,,,,,,No trip found.
8949,952463,,,,,,No trip found.
8950,1308276,,,,,,No trip found.
8951,886810,,,,,,No trip found.
8952,851117,,,,,,No trip found.
8953,845864,78.56666666666666,44.75,29.933333333333334,3509.8710150293323,1.0,Successful Run
8954,1455493,34.81666666666667,15.116666666666667,17.0,1156.2325187902966,1.0,Successful Run
8955,1090593,,,,,,No trip found.
8956,1335484,,,,,,No trip found.
8957,861362,,,,,,No trip found.
8958,1222951,,,,,,No trip found.
8959,1351827,115.28333333333333,51.55,63.7,3980.249624052096,1.0,Successful Run
8960,1416108,96.68333333333334,14.566666666666666,77.0,1126.988323304098,1.0,Successful Run
8961,854120,31.033333333333335,31.033333333333335,0.0,2366.3447819431813,0.0,Successful Run
8962,1153950,212.6,67.96666666666667,84.86666666666666,5324.521563900881,4.0,Successful Run
8963,1228398,,,,,,No trip found.
8964,883483,25.583333333333332,25.583333333333332,0.0,1986.3665789415095,0.0,Successful Run
8965,1192678,,,,,,No trip found.
8966,1434551,,,,,,No trip found.
8967,1101366,,,,,,No trip found.
8968,1118439,107.06666666666666,48.4,45.43333333333333,3750.8486240520947,2.0,Successful Run
8969,1037357,71.83333333333333,47.583333333333336,24.216666666666665,3683.533781944794,0.0,Successful Run
8970,1541198,90.88333333333334,61.63333333333333,20.7,4791.591992470007,1.0,Successful Run
8971,1236196,86.11666666666666,47.5,34.733333333333334,3735.644406009797,1.0,Successful Run
8972,1434581,,,,,,No trip found.
8973,1439325,78.56666666666666,44.75,29.933333333333334,3509.8710150293323,1.0,Successful Run
8974,863628,,,,,,No trip found.
8975,1228393,,,,,,No trip found.
8976,1359634,78.1,13.233333333333333,48.86666666666667,1020.4444661626236,3.0,Successful Run
8977,1236202,86.11666666666666,47.5,34.733333333333334,3735.644406009797,1.0,Successful Run
8978,1260290,,,,,,No trip found.
8979,1360055,32.61666666666667,32.61666666666667,0.0,2489.3271879642725,0.0,Successful Run
8980,1110646,,,,,,No trip found.
8981,1223542,86.11666666666666,47.5,34.733333333333334,3735.644406009797,1.0,Successful Run
8982,1154148,39.28333333333333,39.28333333333333,0.0,3031.6995037464444,0.0,Successful Run
8983,1113605,77.63333333333334,44.18333333333333,33.416666666666664,3394.3198646521064,0.0,Successful Run
8984,832334,31.066666666666666,31.066666666666666,0.0,2404.830669169136,0.0,Successful Run
8985,885538,,,,,,No trip found.
8986,1162170,25.583333333333332,25.583333333333332,0.0,1986.3665789415095,0.0,Successful Run
8987,1583983,109.05,48.38333333333333,45.38333333333333,3739.457864647269,1.0,Successful Run
8988,883575,,,,,,No trip found.
8989,938947,,,,,,No trip found.
8990,1101364,,,,,,No trip found.
8991,1248711,,,,,,No trip found.
8992,1011428,107.06666666666666,48.4,45.43333333333333,3750.8486240520947,2.0,Successful Run
8993,863709,,,,,,No trip found.
8994,904294,53.95,19.65,34.266666666666666,1516.1063458585843,0.0,Successful Run
8995,1544436,68.1,34.65,24.733333333333334,2726.964030071573,1.0,Successful Run
8996,1553455,98.28333333333333,53.516666666666666,32.88333333333333,4172.144255634183,2.0,Successful Run
8997,1154164,39.28333333333333,39.28333333333333,0.0,3031.6995037464444,0.0,Successful Run
8998,922500,,,,,,No trip found.
8999,1272111,,,,,,No trip found.
9000,1556150,,,,,,No trip found.
9001,1440652,59.05,52.016666666666666,7.0,3974.6487518603153,0.0,Successful Run
9002,1064558,,,,,,No trip found.
9003,964109,,,,,,No trip found.
9004,1196825,,,,,,No trip found.
9005,861330,,,,,,No trip found.
9006,1424988,38.43333333333333,27.4,11.0,2067.575624048869,0.0,Successful Run
9007,1154158,39.28333333333333,39.28333333333333,0.0,3031.6995037464444,0.0,Successful Run
9008,1357124,,,,,,No trip found.
9009,1416114,90.31666666666666,16.466666666666665,67.98333333333333,1276.5353233040978,3.0,Successful Run
9010,854187,31.033333333333335,31.033333333333335,0.0,2366.3447819431813,0.0,Successful Run
9011,964114,,,,,,No trip found.
9012,854160,31.033333333333335,31.033333333333335,0.0,2366.3447819431813,0.0,Successful Run
9013,943954,,,,,,No trip found.
9014,1279784,48.93333333333333,18.433333333333334,30.466666666666665,1420.0883082650844,0.0,Successful Run
9015,904420,53.95,19.65,34.266666666666666,1516.1063458585843,0.0,Successful Run
9016,1531853,36.88333333333333,21.85,15.0,1666.6891353317594,0.0,Successful Run
9017,1030312,,,,,,No trip found.
9018,1564661,,,,,,No trip found.
9019,1108231,,,,,,No trip found.
9020,860820,,,,,,No trip found.
9021,1113533,77.63333333333334,44.18333333333333,33.416666666666664,3394.3198646521064,0.0,Successful Run
9022,1161837,71.83333333333333,47.583333333333336,24.216666666666665,3683.533781944794,0.0,Successful Run
9023,1154351,39.28333333333333,39.28333333333333,0.0,3031.6995037464444,0.0,Successful Run
9024,1359582,,,,,,No trip found.
9025,1359596,46.88333333333333,30.85,16.0,2390.7078646585605,0.0,Successful Run
9026,1040225,71.83333333333333,47.583333333333336,24.216666666666665,3683.533781944794,0.0,Successful Run
9027,962904,,,,,,No trip found.
9028,1055552,,,,,,No trip found.
9029,1157086,,,,,,No trip found.
9030,1290949,,,,,,No trip found.
9031,1196133,,,,,,No trip found.
9032,1452875,64.21666666666667,50.18333333333333,14.0,3850.1535638928153,0.0,Successful Run
9033,1261317,83.55,51.96666666666667,31.55,4013.45136841307,0.0,Successful Run
9034,1158913,,,,,,No trip found.
9035,1583019,115.65,48.5,56.6,3719.7221654017167,2.0,Successful Run
9036,904408,53.95,19.65,34.266666666666666,1516.1063458585843,0.0,Successful Run
9037,1298290,67.85,62.53333333333333,5.283333333333333,4839.740127801766,0.0,Successful Run
9038,1143130,,,,,,No trip found.
9039,1051318,,,,,,No trip found.
9040,859919,,,,,,No trip found.
9041,1228468,,,,,,No trip found.
9042,1392720,,,,,,No trip found.
9043,844702,31.45,26.45,4.966666666666667,2031.4812556293448,0.0,Successful Run
9044,1531740,56.31666666666667,42.28333333333333,14.0,3257.6009699122933,0.0,Successful Run
9045,1228482,,,,,,No trip found.
9046,947840,,,,,,No trip found.
9047,1088466,,,,,,No trip found.
9048,1002953,,,,,,No trip found.
9049,1048750,,,,,,No trip found.
9050,952464,,,,,,No trip found.
9051,1271558,,,,,,No trip found.
9052,832837,78.56666666666666,44.75,29.933333333333334,3509.8710150293323,1.0,Successful Run
9053,1572973,38.43333333333333,27.4,11.0,2067.575624048869,0.0,Successful Run
9054,1066557,83.66666666666667,40.63333333333333,43.0,3154.2903684098437,0.0,Successful Run
9055,1386409,,,,,,No trip found.
9056,964117,,,,,,No trip found.
9057,1066377,,,,,,No trip found.
9058,1212271,,,,,,No trip found.
9059,1452885,54.71666666666667,33.78333333333333,20.9,2578.91696991068,0.0,Successful Run
9060,1434569,,,,,,No trip found.
9061,1424955,38.43333333333333,27.4,11.0,2067.575624048869,0.0,Successful Run
9062,1158971,,,,,,No trip found.
9063,1376783,,,,,,No trip found.
9064,1035987,56.15,23.6,32.516666666666666,1810.8914811935701,0.0,Successful Run
9065,1476579,79.03333333333333,64.0,15.0,4949.48503006512,0.0,Successful Run
9066,1066659,,,,,,No trip found.
9067,1460420,129.65,54.45,71.88333333333334,4228.262646609807,3.0,Successful Run
9068,919717,39.55,39.55,0.0,3083.631609016309,0.0,Successful Run
9069,1583984,109.05,48.38333333333333,45.38333333333333,3739.457864647269,1.0,Successful Run
9070,1157145,,,,,,No trip found.
9071,863701,,,,,,No trip found.
9072,1161949,,,,,,No trip found.
9073,1459925,,,,,,No trip found.
9074,1151283,,,,,,No trip found.
9075,890506,,,,,,No trip found.
9076,1425197,,,,,,No trip found.
9077,1196194,27.416666666666668,11.45,15.933333333333334,873.5683383414978,0.0,Successful Run
9078,1556154,,,,,,No trip found.
9079,1143878,,,,,,No trip found.
9080,940712,118.4,49.05,67.81666666666666,3790.763842097619,1.0,Successful Run
9081,1277269,,,,,,No trip found.
9082,940704,118.4,49.05,67.81666666666666,3790.763842097619,1.0,Successful Run
9083,943595,,,,,,No trip found.
9084,1154165,39.28333333333333,39.28333333333333,0.0,3031.6995037464444,0.0,Successful Run
9085,904391,53.95,19.65,34.266666666666666,1516.1063458585843,0.0,Successful Run
9086,1153922,,,,,,No trip found.
9087,1118345,107.06666666666666,48.4,45.43333333333333,3750.8486240520947,2.0,Successful Run
9088,945695,,,,,,No trip found.
9089,1223614,,,,,,No trip found.
9090,1036191,113.4,71.55,37.96666666666667,5585.441639084655,1.0,Successful Run
9091,1195264,178.88333333333333,67.78333333333333,78.88333333333334,5303.75178194641,3.0,Successful Run
9092,1390476,55.06666666666667,52.03333333333333,3.0,3989.9157142732683,0.0,Successful Run
9093,861334,,,,,,No trip found.
9094,1031251,,,,,,No trip found.
9095,1433780,55.06666666666667,52.03333333333333,3.0,3989.9157142732683,0.0,Successful Run
9096,905934,,,,,,No trip found.
9097,1384027,,,,,,No trip found.
9098,1195249,178.88333333333333,67.78333333333333,78.88333333333334,5303.75178194641,3.0,Successful Run
9099,860323,,,,,,No trip found.
9100,854115,31.033333333333335,31.033333333333335,0.0,2366.3447819431813,0.0,Successful Run
9101,940716,118.4,49.05,67.81666666666666,3790.763842097619,1.0,Successful Run
9102,1143152,,,,,,No trip found.
9103,1002958,,,,,,No trip found.
9104,1195240,,,,,,No trip found.
9105,860780,,,,,,No trip found.
9106,1440590,38.583333333333336,38.583333333333336,0.0,2969.813112774047,0.0,Successful Run
9107,904314,53.95,19.65,34.266666666666666,1516.1063458585843,0.0,Successful Run
9108,1314430,67.85,62.53333333333333,5.283333333333333,4839.740127801766,0.0,Successful Run
9109,861322,,,,,,No trip found.
9110,904352,53.95,19.65,34.266666666666666,1516.1063458585843,0.0,Successful Run
9111,1062932,48.93333333333333,18.433333333333334,30.466666666666665,1420.0883082650844,0.0,Successful Run
9112,849031,85.55,15.233333333333333,69.0,1152.2696541285088,1.0,Successful Run
9113,863704,,,,,,No trip found.
9114,1153935,212.6,67.96666666666667,84.86666666666666,5324.521563900881,4.0,Successful Run
9115,958029,,,,,,No trip found.
9116,1492951,53.55,20.833333333333332,30.533333333333335,1605.0438195431348,1.0,Successful Run
9117,957141,,,,,,No trip found.
9118,1439316,78.56666666666666,44.75,29.933333333333334,3509.8710150293323,1.0,Successful Run
9119,1416836,77.63333333333334,44.18333333333333,33.416666666666664,3394.3198646521064,0.0,Successful Run
9120,1228416,,,,,,No trip found.
9121,874800,,,,,,No trip found.
9122,1415445,,,,,,No trip found.
9123,1118415,107.06666666666666,48.4,45.43333333333333,3750.8486240520947,2.0,Successful Run
9124,890810,,,,,,No trip found.
9125,1195208,,,,,,No trip found.
9126,1424981,38.43333333333333,27.4,11.0,2067.575624048869,0.0,Successful Run
9127,1196836,,,,,,No trip found.
9128,1228451,,,,,,No trip found.
9129,929470,31.066666666666666,31.066666666666666,0.0,2404.830669169136,0.0,Successful Run
9130,1529263,,,,,,No trip found.
9131,1416116,90.31666666666666,16.466666666666665,67.98333333333333,1276.5353233040978,3.0,Successful Run
9132,1228490,,,,,,No trip found.
9133,890833,,,,,,No trip found.
9134,860311,,,,,,No trip found.
9135,1143862,,,,,,No trip found.
9136,1162006,,,,,,No trip found.
9137,1556149,,,,,,No trip found.
9138,1459904,,,,,,No trip found.
9139,863724,,,,,,No trip found.
9140,890848,,,,,,No trip found.
9141,848890,,,,,,No trip found.
9142,1162008,,,,,,No trip found.
9143,1575239,,,,,,No trip found.
9144,1399511,,,,,,No trip found.
9145,1153876,,,,,,No trip found.
9146,1054544,,,,,,No trip found.
9147,904468,53.95,19.65,34.266666666666666,1516.1063458585843,0.0,Successful Run
9148,1487739,,,,,,No trip found.
9149,1584260,53.21666666666667,13.016666666666667,37.083333333333336,1008.1492706731981,1.0,Successful Run
9150,1158933,,,,,,No trip found.
9151,996835,,,,,,No trip found.
9152,1236869,115.28333333333333,51.55,63.7,3980.249624052096,1.0,Successful Run
9153,1154388,39.28333333333333,39.28333333333333,0.0,3031.6995037464444,0.0,Successful Run
9154,1196105,,,,,,No trip found.
9155,844673,31.45,26.45,4.966666666666667,2031.4812556293448,0.0,Successful Run
9156,904464,53.95,19.65,34.266666666666666,1516.1063458585843,0.0,Successful Run
9157,1158989,,,,,,No trip found.
9158,1390448,118.4,49.05,67.81666666666666,3790.763842097619,1.0,Successful Run
9159,844603,31.45,26.45,4.966666666666667,2031.4812556293448,0.0,Successful Run
9160,861317,,,,,,No trip found.
9161,1359646,78.1,13.233333333333333,48.86666666666667,1020.4444661626236,3.0,Successful Run
9162,1157126,,,,,,No trip found.
9163,1459916,,,,,,No trip found.
9164,1153870,,,,,,No trip found.
9165,1434359,,,,,,No trip found.
9166,860335,,,,,,No trip found.
9167,859920,,,,,,No trip found.
9168,1359595,46.88333333333333,30.85,16.0,2390.7078646585605,0.0,Successful Run
9169,1151310,,,,,,No trip found.
9170,1529261,,,,,,No trip found.
9171,1143200,,,,,,No trip found.
9172,1451527,,,,,,No trip found.
9173,860285,,,,,,No trip found.
9174,1279813,48.93333333333333,18.433333333333334,30.466666666666665,1420.0883082650844,0.0,Successful Run
9175,1071521,,,,,,No trip found.
9176,1031128,,,,,,No trip found.
9177,1478614,56.0,42.96666666666667,13.0,3321.965924801707,0.0,Successful Run
9178,1095622,,,,,,No trip found.
9179,1238569,77.63333333333334,44.18333333333333,33.416666666666664,3394.3198646521064,0.0,Successful Run
9180,844593,31.45,26.45,4.966666666666667,2031.4812556293448,0.0,Successful Run
9181,909151,118.4,49.05,67.81666666666666,3790.763842097619,1.0,Successful Run
9182,854147,31.033333333333335,31.033333333333335,0.0,2366.3447819431813,0.0,Successful Run
9183,1322029,,,,,,No trip found.
9184,860280,,,,,,No trip found.
9185,1195205,,,,,,No trip found.
9186,844626,31.45,26.45,4.966666666666667,2031.4812556293448,0.0,Successful Run
9187,1390458,38.583333333333336,38.583333333333336,0.0,2969.813112774047,0.0,Successful Run
9188,1050431,,,,,,No trip found.
9189,919724,39.55,39.55,0.0,3083.631609016309,0.0,Successful Run
9190,974846,,,,,,No trip found.
9191,1143207,,,,,,No trip found.
9192,1153638,,,,,,No trip found.
9193,1158983,,,,,,No trip found.
9194,904400,53.95,19.65,34.266666666666666,1516.1063458585843,0.0,Successful Run
9195,1383027,,,,,,No trip found.
9196,1430326,,,,,,No trip found.
9197,1158924,,,,,,No trip found.
9198,1425186,,,,,,No trip found.
9199,1034741,,,,,,No trip found.
9200,1195218,,,,,,No trip found.
9201,1030315,,,,,,No trip found.
9202,854143,31.033333333333335,31.033333333333335,0.0,2366.3447819431813,0.0,Successful Run
9203,1228466,,,,,,No trip found.
9204,1031258,,,,,,No trip found.
9205,1051798,,,,,,No trip found.
9206,940727,118.4,49.05,67.81666666666666,3790.763842097619,1.0,Successful Run
9207,929453,31.066666666666666,31.066666666666666,0.0,2404.830669169136,0.0,Successful Run
9208,890835,,,,,,No trip found.
9209,904379,53.95,19.65,34.266666666666666,1516.1063458585843,0.0,Successful Run
9210,904466,53.95,19.65,34.266666666666666,1516.1063458585843,0.0,Successful Run
9211,1239158,,,,,,No trip found.
9212,1158914,,,,,,No trip found.
9213,1030298,,,,,,No trip found.
9214,1489182,145.45,22.883333333333333,113.4,1761.9963984927113,1.0,Successful Run
9215,883470,25.583333333333332,25.583333333333332,0.0,1986.3665789415095,0.0,Successful Run
9216,844611,31.45,26.45,4.966666666666667,2031.4812556293448,0.0,Successful Run
9217,1196117,,,,,,No trip found.
9218,904316,53.95,19.65,34.266666666666666,1516.1063458585843,0.0,Successful Run
9219,1280244,48.93333333333333,18.433333333333334,30.466666666666665,1420.0883082650844,0.0,Successful Run
9220,1066673,,,,,,No trip found.
9221,1158993,,,,,,No trip found.
9222,848877,,,,,,No trip found.
9223,1118405,107.06666666666666,48.4,45.43333333333333,3750.8486240520947,2.0,Successful Run
9224,1157084,,,,,,No trip found.
9225,975790,,,,,,No trip found.
9226,854107,31.033333333333335,31.033333333333335,0.0,2366.3447819431813,0.0,Successful Run
9227,1196171,27.416666666666668,11.45,15.933333333333334,873.5683383414978,0.0,Successful Run
9228,929499,31.066666666666666,31.066666666666666,0.0,2404.830669169136,0.0,Successful Run
9229,1377093,,,,,,No trip found.
9230,861368,,,,,,No trip found.
9231,1089763,,,,,,No trip found.
9232,1219883,,,,,,No trip found.
9233,1143120,,,,,,No trip found.
9234,1089723,,,,,,No trip found.
9235,1196126,,,,,,No trip found.
9236,1460445,67.01666666666667,21.25,33.63333333333333,1647.8729248065472,1.0,Successful Run
9237,1196184,27.416666666666668,11.45,15.933333333333334,873.5683383414978,0.0,Successful Run
9238,1355764,,,,,,No trip found.
9239,848906,,,,,,No trip found.
9240,1273096,,,,,,No trip found.
9241,854122,31.033333333333335,31.033333333333335,0.0,2366.3447819431813,0.0,Successful Run
9242,1154356,39.28333333333333,39.28333333333333,0.0,3031.6995037464444,0.0,Successful Run
9243,1271561,65.68333333333334,27.233333333333334,27.166666666666668,2094.0919398439473,1.0,Successful Run
9244,1111455,39.28333333333333,39.28333333333333,0.0,3031.6995037464444,0.0,Successful Run
9245,1223585,,,,,,No trip found.
9246,860304,,,,,,No trip found.
9247,1549620,,,,,,No trip found.
9248,1048435,,,,,,No trip found.
9249,890907,,,,,,No trip found.
9250,861364,,,,,,No trip found.
9251,1440609,36.88333333333333,21.85,15.0,1666.6891353317594,0.0,Successful Run
9252,1118337,107.06666666666666,48.4,45.43333333333333,3750.8486240520947,2.0,Successful Run
9253,1054550,,,,,,No trip found.
9254,890885,,,,,,No trip found.
9255,872343,,,,,,No trip found.
9256,906300,39.55,39.55,0.0,3083.631609016309,0.0,Successful Run
9257,844667,31.45,26.45,4.966666666666667,2031.4812556293448,0.0,Successful Run
9258,904251,24.5,24.5,0.0,1902.5684060081844,0.0,Successful Run
9259,1376779,,,,,,No trip found.
9260,909016,,,,,,No trip found.
9261,1019030,,,,,,No trip found.
9262,1066653,,,,,,No trip found.
9263,1110635,,,,,,No trip found.
9264,1158929,,,,,,No trip found.
9265,859924,,,,,,No trip found.
9266,1143916,,,,,,No trip found.
9267,890847,,,,,,No trip found.
9268,1229112,,,,,,No trip found.
9269,1497274,,,,,,No trip found.
9270,860348,,,,,,No trip found.
9271,910202,,,,,,No trip found.
9272,890869,,,,,,No trip found.
9273,1277405,,,,,,No trip found.
9274,943576,,,,,,No trip found.
9275,863668,,,,,,No trip found.
9276,863630,,,,,,No trip found.
9277,809990,,,,,,No trip found.
9278,854135,31.033333333333335,31.033333333333335,0.0,2366.3447819431813,0.0,Successful Run
9279,1151305,,,,,,No trip found.
9280,1034721,,,,,,No trip found.
9281,844674,31.45,26.45,4.966666666666667,2031.4812556293448,0.0,Successful Run
9282,1335476,,,,,,No trip found.
9283,1451652,117.28333333333333,51.55,63.7,3980.249624052096,1.0,Successful Run
9284,1004869,115.28333333333333,51.55,63.7,3980.249624052096,1.0,Successful Run
9285,1279786,48.93333333333333,18.433333333333334,30.466666666666665,1420.0883082650844,0.0,Successful Run
9286,1232369,,,,,,No trip found.
9287,854201,31.033333333333335,31.033333333333335,0.0,2366.3447819431813,0.0,Successful Run
9288,996827,,,,,,No trip found.
9289,1290959,,,,,,No trip found.
9290,1156471,,,,,,No trip found.
9291,1090590,,,,,,No trip found.
9292,964128,,,,,,No trip found.
9293,1101337,,,,,,No trip found.
9294,1038822,,,,,,No trip found.
9295,1219879,,,,,,No trip found.
9296,904329,53.95,19.65,34.266666666666666,1516.1063458585843,0.0,Successful Run
9297,863611,,,,,,No trip found.
9298,904438,53.95,19.65,34.266666666666666,1516.1063458585843,0.0,Successful Run
9299,996712,,,,,,No trip found.
9300,1355770,136.01666666666668,65.81666666666666,66.88333333333334,5091.25304510252,3.0,Successful Run
9301,940733,118.4,49.05,67.81666666666666,3790.763842097619,1.0,Successful Run
9302,890926,,,,,,No trip found.
9303,1054562,,,,,,No trip found.
9304,1212059,118.4,49.05,67.81666666666666,3790.763842097619,1.0,Successful Run
9305,1430812,,,,,,No trip found.
9306,1223619,,,,,,No trip found.
9307,1393275,100.56666666666666,47.78333333333333,39.233333333333334,3674.8624210391295,1.0,Successful Run
9308,1451657,117.28333333333333,51.55,63.7,3980.249624052096,1.0,Successful Run
9309,860797,,,,,,No trip found.
9310,929463,31.066666666666666,31.066666666666666,0.0,2404.830669169136,0.0,Successful Run
9311,1223605,,,,,,No trip found.
9312,1153942,212.6,67.96666666666667,85.53333333333333,5324.521563900881,4.0,Successful Run
9313,1393278,100.56666666666666,47.78333333333333,39.233333333333334,3674.8624210391295,1.0,Successful Run
9314,1154337,39.28333333333333,39.28333333333333,0.0,3031.6995037464444,0.0,Successful Run
9315,1034588,,,,,,No trip found.
9316,1196088,,,,,,No trip found.
9317,1087555,,,,,,No trip found.
9318,844579,31.45,26.45,4.966666666666667,2031.4812556293448,0.0,Successful Run
9319,1143165,,,,,,No trip found.
9320,935321,,,,,,No trip found.
9321,1158923,,,,,,No trip found.
9322,1478607,56.0,42.96666666666667,13.0,3321.965924801707,0.0,Successful Run
9323,863650,,,,,,No trip found.
9324,1452873,64.21666666666667,50.18333333333333,14.0,3850.1535638928153,0.0,Successful Run
9325,964121,,,,,,No trip found.
9326,1154157,39.28333333333333,39.28333333333333,0.0,3031.6995037464444,0.0,Successful Run
9327,1143138,,,,,,No trip found.
9328,859941,,,,,,No trip found.
9329,1436552,,,,,,No trip found.
9330,1118371,107.06666666666666,48.4,45.43333333333333,3750.8486240520947,2.0,Successful Run
9331,1359600,46.88333333333333,30.85,16.0,2390.7078646585605,0.0,Successful Run
9332,1564277,,,,,,No trip found.
9333,1035984,56.15,23.6,32.516666666666666,1810.8914811935701,0.0,Successful Run
9334,929443,,,,,,No trip found.
9335,1363583,67.85,62.53333333333333,5.283333333333333,4839.740127801766,0.0,Successful Run
9336,1424979,38.43333333333333,27.4,11.0,2067.575624048869,0.0,Successful Run
9337,879330,,,,,,No trip found.
9338,863688,,,,,,No trip found.
9339,1088780,,,,,,No trip found.
9340,1451585,,,,,,No trip found.
9341,844586,31.45,26.45,4.966666666666667,2031.4812556293448,0.0,Successful Run
9342,861392,,,,,,No trip found.
9343,1353503,,,,,,No trip found.
9344,1384000,,,,,,No trip found.
9345,844735,31.45,26.45,4.966666666666667,2031.4812556293448,0.0,Successful Run
9346,1156550,,,,,,No trip found.
9347,1154384,39.28333333333333,39.28333333333333,0.0,3031.6995037464444,0.0,Successful Run
9348,844721,31.45,26.45,4.966666666666667,2031.4812556293448,0.0,Successful Run
9349,837923,,,,,,No trip found.
9350,1066561,83.66666666666667,40.63333333333333,43.0,3154.2903684098437,0.0,Successful Run
9351,957217,,,,,,No trip found.
9352,1157139,,,,,,No trip found.
9353,833049,,,,,,No trip found.
9354,1223566,,,,,,No trip found.
9355,1528878,59.53333333333333,26.083333333333332,24.733333333333334,2046.58693232686,1.0,Successful Run
9356,904467,53.95,19.65,34.266666666666666,1516.1063458585843,0.0,Successful Run
9357,842424,,,,,,No trip found.
9358,1224452,70.08333333333333,45.833333333333336,24.216666666666665,3550.4067217919674,0.0,Successful Run
9359,1425090,82.18333333333334,34.15,33.63333333333333,2673.4347067642484,1.0,Successful Run
9360,904380,53.95,19.65,34.266666666666666,1516.1063458585843,0.0,Successful Run
9361,1004743,78.56666666666666,44.75,29.933333333333334,3509.8710150293323,1.0,Successful Run
9362,1143115,,,,,,No trip found.
9363,1005488,,,,,,No trip found.
9364,1549381,31.45,26.45,4.966666666666667,2031.4812556293448,0.0,Successful Run
9365,1101362,,,,,,No trip found.
9366,1162278,56.15,23.6,32.516666666666666,1810.8914811935701,0.0,Successful Run
9367,1102288,115.28333333333333,51.55,63.7,3980.249624052096,1.0,Successful Run
9368,1413711,,,,,,No trip found.
9369,929438,,,,,,No trip found.
9370,844573,31.45,26.45,4.966666666666667,2031.4812556293448,0.0,Successful Run
9371,1195237,,,,,,No trip found.
9372,854170,31.033333333333335,31.033333333333335,0.0,2366.3447819431813,0.0,Successful Run
9373,1158952,,,,,,No trip found.
9374,1421087,64.05,46.75,15.05,3693.2544436049093,1.0,Successful Run
9375,844574,31.45,26.45,4.966666666666667,2031.4812556293448,0.0,Successful Run
